url,score,band,http_status,error,duration_seconds,attempts,recommendations_count,json_ld_count,microdata_count,rdfa_count,opengraph_count,content_length
https://businessabc.net/wiki/procter-gamble,61,foundation,200,,7.452,1,17,1,0,2,1,211524
https://businessabc.net/wiki/nvidia,59,foundation,200,,7.554,1,18,1,0,2,1,211886
https://businessabc.net/wiki/roche,59,foundation,200,,8.307,1,18,1,0,2,1,180502
https://businessabc.net/wiki/novo-nordisk,59,foundation,200,,8.413,1,18,1,0,2,1,193968
https://businessabc.net/wiki/pepsico,59,foundation,200,,8.393,1,18,1,0,2,1,186719
https://businessabc.net/wiki/merck,58,foundation,200,,8.617,1,18,1,0,2,1,184539
https://businessabc.net/wiki/oracle-corporation,59,foundation,200,,9.136,1,18,1,0,2,1,191279
https://businessabc.net/wiki/mcdonalds,59,foundation,200,,8.825,1,18,1,0,2,1,177268
https://businessabc.net/wiki/t-mobile-us,61,foundation,200,,19.826,2,17,1,0,2,1,186701
https://businessabc.net/wiki/novartis,59,foundation,200,,9.188,1,18,1,0,2,1,174467
https://businessabc.net/wiki/nextera-energy,59,foundation,200,,7.725,1,18,1,0,2,1,179894
https://businessabc.net/wiki/verizon,59,foundation,200,,6.613,1,18,1,0,2,1,173438
https://businessabc.net/wiki/united-parcel-service,59,foundation,200,,7.457,1,18,1,0,2,1,174790
https://businessabc.net/wiki/salesforce,59,foundation,200,,7.547,1,18,1,0,2,1,178347
https://businessabc.net/wiki/texas-instruments,59,foundation,200,,7.327,1,18,1,0,2,1,177614
https://businessabc.net/wiki/conocophillips,59,foundation,200,,7.58,1,18,1,0,2,1,168628
https://businessabc.net/wiki/morgan-stanley,59,foundation,200,,7.531,1,18,1,0,2,1,176225
https://businessabc.net/wiki/philip-morris,59,foundation,200,,7.539,1,18,1,0,2,1,178676
https://businessabc.net/wiki/qualcomm,59,foundation,200,,7.524,1,18,1,0,2,1,167005
https://businessabc.net/wiki/tata-consultancy-services,59,foundation,200,,7.488,1,18,1,0,2,1,195230
https://businessabc.net/wiki/linde,59,foundation,200,,7.426,1,18,1,0,2,1,180086
https://businessabc.net/wiki/charles-schwab,59,foundation,200,,7.541,1,18,1,0,2,1,166950
https://businessabc.net/wiki/union-pacific-corporation,59,foundation,200,,7.677,1,18,1,0,2,1,178996
https://businessabc.net/wiki/royal-bank-of-canada,59,foundation,200,,7.389,1,18,1,0,2,1,168925
https://businessabc.net/wiki/cvs-health,57,foundation,200,,9.473,1,18,1,0,2,1,176672
https://businessabc.net/wiki/bhp-group,59,foundation,200,,9.331,1,18,1,0,2,1,174992
https://businessabc.net/wiki/totalenergies,59,foundation,200,,7.818,1,18,1,0,2,1,176652
https://businessabc.net/wiki/amd,59,foundation,200,,8.067,1,17,1,0,2,1,181611
https://businessabc.net/wiki/raytheon-technologies,59,foundation,200,,7.558,1,18,1,0,2,1,181254
https://businessabc.net/wiki/hsbc,59,foundation,200,,7.555,1,18,1,0,2,1,185736
https://businessabc.net/wiki/intuit,57,foundation,200,,32.364,3,18,1,0,2,1,171009
https://businessabc.net/wiki/toronto-dominion-bank,57,foundation,200,,22.207,2,18,1,0,2,1,179323
https://businessabc.net/wiki/medtronic,57,foundation,200,,7.657,1,18,1,0,2,1,175613
https://businessabc.net/wiki/sandp_global,56,foundation,200,,7.432,1,18,1,0,2,1,153063
https://businessabc.net/wiki/elevance-health,59,foundation,200,,9.839,1,18,1,0,2,1,174758
https://businessabc.net/wiki/goldman-sachs,59,foundation,200,,8.94,1,18,1,0,2,1,189825
https://businessabc.net/wiki/lockheed-martin,59,foundation,200,,7.349,1,18,1,0,2,1,175582
https://businessabc.net/wiki/deere_and_company,59,foundation,200,,7.269,1,18,1,0,2,1,177965
https://businessabc.net/wiki/paypal,56,foundation,200,,20.461,2,18,1,0,2,1,161200
https://businessabc.net/wiki/commonwealth-bank,57,foundation,200,,25.878,2,18,1,0,2,1,167604
https://businessabc.net/wiki/starbucks,59,foundation,200,,8.365,1,18,1,0,2,1,227207
https://businessabc.net/wiki/sap,61,foundation,200,,8.284,1,17,1,0,2,1,187489
https://businessabc.net/wiki/sanofi,59,foundation,200,,7.064,1,18,1,0,2,1,174711
https://businessabc.net/wiki/china-life-insurance,59,foundation,200,,7.283,1,18,1,0,2,1,177655
https://businessabc.net/wiki/diageo,57,foundation,200,,6.923,1,18,1,0,2,1,171466
https://businessabc.net/wiki/bp,59,foundation,200,,7.216,1,18,1,0,2,1,210115
https://businessabc.net/wiki/netflix,59,foundation,200,,7.221,1,18,1,0,2,1,196621
https://businessabc.net/wiki/automatic-data-processing,57,foundation,200,,7.556,1,18,1,0,2,1,171387
https://businessabc.net/wiki/deutsche_telekom,57,foundation,200,,7.309,1,18,1,0,2,1,169821
https://businessabc.net/wiki/gazprom,56,foundation,200,,7.216,1,18,1,0,2,1,161963
https://businessabc.net/wiki/servicenow,56,foundation,200,,7.347,1,18,1,0,2,1,161106
https://businessabc.net/wiki/rio_tinto,58,foundation,200,,7.536,1,17,1,0,2,1,161956
https://businessabc.net/wiki/british-american-tobacco,56,foundation,200,,6.745,1,18,1,0,2,1,179051
https://businessabc.net/wiki/sony,59,foundation,200,,6.622,1,18,1,0,2,1,178895
https://businessabc.net/wiki/prologis,59,foundation,200,,8.609,1,18,1,0,2,1,173382
https://businessabc.net/wiki/estee-lauder,59,foundation,200,,8.61,1,18,1,0,2,1,184701
https://businessabc.net/wiki/keyence,57,foundation,200,,7.22,1,18,1,0,2,1,170936
https://businessabc.net/wiki/cigna,56,foundation,200,,7.063,1,18,1,0,2,1,169204
https://businessabc.net/wiki/enbridge,56,foundation,200,,7.404,1,18,1,0,2,1,175334
https://businessabc.net/wiki/lg-energy-solution,56,foundation,200,,7.406,1,18,1,0,2,1,159554
https://businessabc.net/wiki/stryker-corporation,57,foundation,200,,18.488,2,18,1,0,2,1,167197
https://businessabc.net/wiki/southern-company,57,foundation,200,,8.189,1,18,1,0,2,1,167622
https://businessabc.net/wiki/duke-energy,56,foundation,200,,9.786,1,18,1,0,2,1,176121
https://businessabc.net/wiki/mondelez,57,foundation,200,,9.98,1,18,1,0,2,1,165946
https://businessabc.net/wiki/siemens,59,foundation,200,,8.777,1,18,1,0,2,1,217920
https://businessabc.net/wiki/gilead-sciences,57,foundation,200,,8.451,1,18,1,0,2,1,176725
https://businessabc.net/wiki/infosys,58,foundation,200,,20.533,2,18,1,0,2,1,163504
https://businessabc.net/wiki/airbnb,59,foundation,200,,20.534,2,18,1,0,2,1,182454
https://businessabc.net/wiki/chubb,56,foundation,200,,8.197,1,19,1,0,2,1,172434
https://businessabc.net/wiki/marsh_and_mclennan_companies,56,foundation,200,,8.091,1,18,1,0,2,1,169295
https://businessabc.net/wiki/applied-materials,57,foundation,200,,20.729,2,18,1,0,2,1,172032
https://businessabc.net/wiki/glencore,57,foundation,200,,22.645,2,18,1,0,2,1,166262
https://businessabc.net/wiki/analog-devices,56,foundation,200,,8.617,1,18,1,0,2,1,166062
https://businessabc.net/wiki/target,56,foundation,200,,8.667,1,18,1,0,2,1,193697
https://businessabc.net/wiki/activision-blizzard,56,foundation,200,,7.457,1,18,1,0,2,1,160781
https://businessabc.net/wiki/aon,61,foundation,200,,7.398,1,17,1,0,2,1,181102
https://businessabc.net/wiki/general-motors,60,foundation,200,,8.122,1,17,1,0,2,1,175438
https://businessabc.net/wiki/micron-technology,56,foundation,200,,7.917,1,18,1,0,2,1,159267
https://businessabc.net/wiki/sherwin-williams,56,foundation,200,,21.246,2,18,1,0,2,1,159702
https://businessabc.net/wiki/edwards-lifesciences,56,foundation,200,,21.317,2,18,1,0,2,1,153866
https://businessabc.net/wiki/humana,57,foundation,200,,7.361,1,18,1,0,2,1,161851
https://businessabc.net/wiki/lam-research,56,foundation,200,,7.187,1,18,1,0,2,1,158235
https://businessabc.net/wiki/public-storage,57,foundation,200,,7.074,1,18,1,0,2,1,167914
https://businessabc.net/wiki/equinix,57,foundation,200,,7.278,1,18,1,0,2,1,172378
https://businessabc.net/wiki/eaton,56,foundation,200,,22.301,2,18,1,0,2,1,159584
https://businessabc.net/wiki/schlumberger,56,foundation,200,,23.118,2,18,1,0,2,1,183945
https://businessabc.net/wiki/air-products-and-chemicals,61,foundation,200,,7.337,1,17,1,0,2,1,187951
https://businessabc.net/wiki/kkr-co,58,foundation,200,,7.073,1,17,1,0,2,1,170008
https://businessabc.net/wiki/norfolk-southern,57,foundation,200,,7.539,1,18,1,0,2,1,161217
